id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
2974,568810539939459072,0,2015-02-20 08:32:55 -0800,"ÜT: 40.635407,-73.991869","@united Aw, thanks for the kind words. Totally makes these extra 6 hours sitting in an airport SOOOO much better.",United,1
2976,568810180269494272,1,2015-02-20 08:31:29 -0800,"New York City, baby","@united I will be calling customer service. 2 delayed flights today now, luggage misplaced, a disaster across the board.",United,-1
2977,568809620019527680,0,2015-02-20 08:29:16 -0800,,"@united crew has been notified, passenger moved but water not fixed. Now on tarmac two hours",United,-1
2978,568809617087696897,0,2015-02-20 08:29:15 -0800,Global,@united that link is not helpful as it does not put me In touch with management,United,-1
2979,568809558786899968,0,2015-02-20 08:29:01 -0800,"Washington, DC - USA","@united as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive",United,1
2980,568808975828955136,0,2015-02-20 08:26:42 -0800,,"@united Delayed CMH to ORD. Ran to gate 1 min b4 connection -door closed no one around. Ignored by 1st agent, 2nd super rude. #thanksunited",United,-1
2981,568808470536962048,0,2015-02-20 08:24:41 -0800,"New York, New York","@united @upgrd I guess the Kit Kat looks tasty... not going near that ""sandwich.""",United,-1
2982,568807928154558464,0,2015-02-20 08:22:32 -0800,,@united: Worse - headed to LaGuardia (delayed).  Why is the tray table the size of a mouse pad and the overhead the size on my pocket?,United,-1
2983,568807894264578048,0,2015-02-20 08:22:24 -0800,"Off: NYC, Home: Hoboken, NJ",@united now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k,United,-1
2987,568806138973540352,0,2015-02-20 08:15:26 -0800,"Portland, OR","@united define ""appreciate"". I doubt the worst major airline in the USA acts on much feedback.",United,-1
2989,568806035294695424,0,2015-02-20 08:15:01 -0800,"Obersulzbach, Germany",@united just sent - thank you!,United,1
2990,568805751386288128,0,2015-02-20 08:13:53 -0800,"Chicago, IL ",@united that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,United,-1
2991,568805571647942656,0,2015-02-20 08:13:10 -0800,"Columbus, Ohio","@united thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",United,-1
2992,568805448696115200,0,2015-02-20 08:12:41 -0800,Toronto,"@united Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was Cancelled Flightled?",United,-1
2993,568805444761681921,0,2015-02-20 08:12:40 -0800,"San Francisco, CA",@united It is all good -- your 1K team has been nothing short of amazing with everything.,United,-1
2994,568804253151731712,0,2015-02-20 08:07:56 -0800,,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail,United,-1
2995,568804026789138433,0,2015-02-20 08:07:02 -0800,Mexico,@united good fly!! #United #businessFirst,United,1
2996,568803679018491904,0,2015-02-20 08:05:39 -0800,"San Francisco, CA",.@united Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,United,-1
2997,568803598638796800,0,2015-02-20 08:05:20 -0800,"Off: NYC, Home: Hoboken, NJ","@united thanks, i made it.",United,1
3000,568803218488033282,0,2015-02-20 08:03:49 -0800,San Francisco,@united is a money sucking airline with terrible terrible customer service,United,-1
3004,568802044309430272,0,2015-02-20 07:59:09 -0800,,@united https://t.co/jpd7NsGRT7. Fyi your staff are telling customers to try other carriers,United,-1
3005,568802013196242944,0,2015-02-20 07:59:02 -0800,,@united couldn't have possibly messed up our trip anymore than they did. Thanks for being such a terrible airline. #disappointed,United,-1
3006,568801885567606784,0,2015-02-20 07:58:32 -0800,"Chicago, IL ",@united no wifi on #ua688 #SF to #Chicago? 2015. That's all. Ps: This tech intro video is a joke. #EpicFail,United,-1
3012,568800974632050688,0,2015-02-20 07:54:54 -0800,"New York, NY",@united is the worst http://t.co/27aitZl6nd,United,-1
3013,568800389903962112,0,2015-02-20 07:52:35 -0800,"Orlando, FL",@united haha and you have to clean a plane that was held overnight in a hangar. Sounds lovely. Also don't lie on screensand say it's weather,United,-1
3014,568797966489690112,0,2015-02-20 07:42:57 -0800,"Orlando, FL",@united no because you will charge me or delay me further. United 1612 still waiting.,United,-1
3017,568797401772892161,0,2015-02-20 07:40:42 -0800,"Ottawa, ON",@united I did and then she made me feel guilty because it was economy plus and I didn't pay for the extra leg room,United,-1
3019,568795875612463104,0,2015-02-20 07:34:39 -0800,,@united #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.,United,-1
3022,568795018816675841,0,2015-02-20 07:31:14 -0800,"Orlando, FL",@united Stuck in. ORD because United can't find their airplane. Lol. #upset terminal right now.,United,-1
3024,568793432900177920,0,2015-02-20 07:24:56 -0800,"Elmira, NY",@united WTH be honest with your customers.  This better be the last change or we are driving home.  Has our plane left or not!,United,-1
3025,568793043664560128,0,2015-02-20 07:23:23 -0800,"New York, Ny",@united 2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime,United,-1
3029,568788152955092992,0,2015-02-20 07:03:57 -0800,NYC,@united so funny that my boarding pass said PRIORITY a because clearly I am not a priority to this airline,United,-1
3031,568787202341081088,0,2015-02-20 07:00:11 -0800,"Red Bank, NJ",@united or you'll Cancelled Flight my flight like you just did,United,-1
3033,568786817404817408,0,2015-02-20 06:58:39 -0800,NYC,@united what's the point of offering a free checked bag of you lose it?,United,-1
3039,568782924302065665,0,2015-02-20 06:43:11 -0800,"las vegas/nashville, TN","@united flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",United,-1
3042,568780030538420225,0,2015-02-20 06:31:41 -0800,"Ottawa, ON",@united Item (not mine) mysteriously ended up in my checked bag after a #EWR to #YOW flight.  Missing a black box? http://t.co/SJQEmDtQmA,United,-1
3043,568779794902614016,0,2015-02-20 06:30:45 -0800,,@united My guess:flight is going to be Cancelled Flightled because there are 16 empty seats and those who confirmed are not important. #frustrated,United,-1
3044,568778986567933952,0,2015-02-20 06:27:32 -0800,Phila. PA,"@united instead of making  seats smaller/thinner so u can jam more people on a flight,u should concentrate on maint &amp; happy customers",United,-1
3046,568775278505414656,0,2015-02-20 06:12:48 -0800,New Jersey,"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!",United,-1
3048,568773648724525056,0,2015-02-20 06:06:19 -0800,,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,United,1
3049,568771089372979200,1,2015-02-20 05:56:09 -0800,,@united I really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues. #whatgives #dullessucks,United,-1
3053,568768952366575618,0,2015-02-20 05:47:40 -0800,"Chicago, IL",@united no chance in hell. I'd rather walk. Worst airline ever.,United,-1
3054,568767621186912256,0,2015-02-20 05:42:22 -0800,NYC.  Sports.,@United is the worst major US airline.  More proof: they're boarding the plane with the outside galley door open in 0 degree weather.  Wtf?,United,-1
3056,568761425029668864,0,2015-02-20 05:17:45 -0800,Los Angeles/Charlotte,@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm,United,1
3057,568760341921959936,0,2015-02-20 05:13:27 -0800,FUCK CANCER,"@united Too Late Flight, damage has been done. Easily the worst airline experience of my life. Missed two connecting flights &amp; days of work. #UA49",United,-1
3058,568760315569053696,0,2015-02-20 05:13:20 -0800,Naperville,@united don't know if you are aware that ALL of your premier access lines are closed in your terminal. I feel the love.,United,-1
3059,568758807418896385,0,2015-02-20 05:07:21 -0800,houston paris nyc ,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 👠🇬🇧👠🇬🇧👠🇬🇧,United,1
3060,568757933502148608,0,2015-02-20 05:03:53 -0800,New York,@united disappointed to learn you are now charging $200 to use 20k miles for upgrades on PS JFK flights. Will be looking at alternatives.,United,-1
3062,568756110456270849,0,2015-02-20 04:56:38 -0800,Seattle,@united @FAANews unacceptable practice to leave Cancelled Flighted flight passengers to sleep on cement with no pillows #UA1724 http://t.co/nDTLJ15ZpU,United,-1
3063,568755759670022147,0,2015-02-20 04:55:14 -0800,New Jersey,@united can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,United,-1
3064,568755688442191872,0,2015-02-20 04:54:57 -0800,"New York, NY",@united Flight 6212...massive fail! They delaying to transport a crew member causing many to miss connections! Unreal!,United,-1
3067,568751415390285824,0,2015-02-20 04:37:58 -0800,"Charlottesville, VA",@united can you help me with a delayed flight as im going to miss my connection?,United,-1
3068,568747605653643264,0,2015-02-20 04:22:50 -0800,New Jersey,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",United,-1
3069,568740200479793153,0,2015-02-20 03:53:25 -0800,,@United why is it so impossible to actually get a passenger AND their luggage to their final destination?,United,-1
3070,568738229274464256,0,2015-02-20 03:45:35 -0800,"Washington, DC - USA",@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,United,1
3075,568731155303956480,0,2015-02-20 03:17:28 -0800,NY,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",United,1
3076,568726628639100928,0,2015-02-20 02:59:29 -0800,New York,@united your airline is the biggest joke of an operation in the world.,United,-1
3077,568725453831315456,0,2015-02-20 02:54:49 -0800,,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,United,-1
3078,568723674934722560,0,2015-02-20 02:47:45 -0800,"Chicago, IL",@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,United,-1
3080,568720333634609153,0,2015-02-20 02:34:28 -0800,"Warsaw, Berlin, Kiev ",@united Why don't you respond to my e-mails of facebook msg?! I'm still wating for my tickets!! I'm getting really angry and disappointed!,United,-1
3081,568716618794209280,0,2015-02-20 02:19:42 -0800,,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,United,-1
3082,568716388866629632,0,2015-02-20 02:18:48 -0800,"Portland, OR",@united So disappointed in the service and the level of staff communication. Such a bummer.,United,-1
3084,568716015338717184,1,2015-02-20 02:17:18 -0800,London via Adelaide,"Thanks @united, great news that u won't refund tickets due to a bad exchange rate. I knew u would come to your senses @gg8929 @UnitedAppeals",United,-1
3087,568706817980796928,0,2015-02-20 01:40:46 -0800,,@united how are you going to rectify this? Please direct me to your complaints department #stickingToDelta,United,-1
3088,568702964623216643,0,2015-02-20 01:25:27 -0800,,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",United,1
3089,568701051903336448,0,2015-02-20 01:17:51 -0800,,"@united to top it all off, your flight attendants talked loudly throug the flight, even when the lights were dimmed. Resulting in no sleep",United,-1
3090,568699390962958336,0,2015-02-20 01:11:15 -0800,,"@united it seems like no one from United can help me. Lots of fingers pointed, zero people stepping up. At least the gate has Oreos",United,-1
3094,568693355183538177,0,2015-02-20 00:47:16 -0800,,"@united 1hr delay at the start, huge queues at security, no representative to meet us, rude staff at baggage reclaim  #inefficient",United,-1
3095,568690023513526272,0,2015-02-20 00:34:02 -0800,Bellevue Washington,@united has the worst flight attendants. They are like those angry and drunk aunts that we all have. Everything has to be an argument.,United,-1
3096,568678201590996992,0,2015-02-19 23:47:03 -0800,bonkers in Yonkers,@united its in black and white. EU law and all that €600 for a Cancelled Flightled flight. I want my money,United,-1
3097,568677786329735168,0,2015-02-19 23:45:24 -0800,bonkers in Yonkers,@united accordingly? U dont respond at all,United,-1
3098,568677633682214912,0,2015-02-19 23:44:48 -0800,bonkers in Yonkers,"@united ""the extra care airline"". #unitedairlines they don't care. Trust me. There #customerservice is non existent. They don't have 1",United,-1
3099,568677317590937600,0,2015-02-19 23:43:32 -0800,,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in Late Flight. :(",United,-1
3100,568677207062609920,0,2015-02-19 23:43:06 -0800,,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,United,-1
3101,568676876866224128,0,2015-02-19 23:41:47 -0800,bonkers in Yonkers,@united #onlyinAmerica. 18 days and not a word from #unitedairlines #customerservices. Bad PR guys.,United,-1
3105,568672467889176577,0,2015-02-19 23:24:16 -0800,,"@united thanks, I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",United,-1
3106,568672436977168385,0,2015-02-19 23:24:09 -0800,"Seattle, WA","@united agent Rick Clifton in SEA-HOU , told him my father is dying and needed to get my handbag on the cabin. he did nothing #shameful",United,-1
3108,568670928407625729,0,2015-02-19 23:18:09 -0800,Houston,we all watched as the crew was escorted from the back to 1st class. Prebooked? Really? @united: @JenniferWalshPR Your dissatisfaction is und,United,-1
3110,568668364144398336,0,2015-02-19 23:07:58 -0800,Houston,"There were plenty of empty seats in coach ""@united: Your dissatisfaction is understood. Crew members traveling for duty are pre-booked on f""",United,-1
3113,568662835829415936,0,2015-02-19 22:45:59 -0800,NJ,@united maybe on my return trip 👍,United,1
3114,568662525530628096,0,2015-02-19 22:44:45 -0800,Yonkers NY,"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou",United,-1
3116,568657247896788992,0,2015-02-19 22:23:47 -0800,,@united U kept passengers waiting all night 4 a plane that was being put out of service.  Leaving everyone stranded for night. #inexcusable,United,-1
3117,568656888935481344,0,2015-02-19 22:22:22 -0800,Houston,@united I especially like how you upgraded three of your crew members to first class instead of passengers. #keepitclassy #customerservice,United,1
3119,568656507480481792,0,2015-02-19 22:20:51 -0800,New Jersey,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,United,-1
3120,568656014481846272,0,2015-02-19 22:18:53 -0800,"San Francisco, CA",@united I am so happy I found my phone because this is easily the worst system I have ever heard of,United,-1
3121,568655789247762432,0,2015-02-19 22:17:59 -0800,Houston,Really? 9+hours???? @united: @JenniferWalshPR We don't like delays and do all we can to avoid them. We'll have you on your way ASAP,United,-1
3122,568654569976123392,0,2015-02-19 22:13:09 -0800,DC/SF/BFLO,@united @RobBogart After I waited hours in the airport being told one fib after the other. Why can't UAL be honest with its customers?,United,-1
3124,568654382620782592,0,2015-02-19 22:12:24 -0800,Chicago,"@united well. As of yet, our checked bag has already vanished and we haven't left the airport yet.",United,-1
3126,568654208674586624,0,2015-02-19 22:11:43 -0800,,@united a rapid trip plane ticket from Idaho to California that doesn't have problems would be wonderful,United,-1
3127,568652355346022400,0,2015-02-19 22:04:21 -0800,"Los Angeles, California",@United agent did help me. My point: there's a problem &amp; I don't want it to mess up somebody else's plans. Can u flow this to tech team pls?,United,-1
3130,568650439639437313,0,2015-02-19 21:56:44 -0800,,@united you guys are awesome! Thanks!,United,1
3131,568650000227565568,0,2015-02-19 21:54:59 -0800,Alphen aan den Rijn,@united thnx,United,1
3132,568649837610037248,0,2015-02-19 21:54:20 -0800,"Los Angeles, California",@united I think we both have the same status (nothing). I think there was a bug in your search system.,United,-1
3134,568648940033343488,0,2015-02-19 21:50:46 -0800,,@united I would appreciate an answer on why we weren't alerted flight had been Cancelled Flighted until plane landed.  #showsomerespect,United,-1
3135,568648917551697920,0,2015-02-19 21:50:41 -0800,"Vancouver, BC",@united WTF!?!? Delay after delay. 15 hours YVR to SAN? Unacceptable. Flight Crew Availability is to blame? NEVER AGAIN with @united,United,-1
3137,568647206695120896,0,2015-02-19 21:43:53 -0800,,@united  Great customer service again. Thanks!,United,1
3138,568646083162836992,0,2015-02-19 21:39:25 -0800,UK,"@united thanks, that would be awesome.",United,1
3139,568645962425446401,0,2015-02-19 21:38:57 -0800,,"@united hey, left my computer bag, w/computer inside, in United, filed online report, no response",United,-1
3142,568643928720850944,0,2015-02-19 21:30:52 -0800,Arlington Virginia,@united nawww. United is my fave airline.,United,1
3143,568640713635676160,0,2015-02-19 21:18:05 -0800,IL,@united - Thanks. Formed submitted. I'm not betting someone would be honest enough to turn it in though...,United,-1
3146,568639359127150592,0,2015-02-19 21:12:42 -0800,,"@united €202.88 is the difference between the booked flights, do you want screen shots?",United,-1
3149,568637541513089024,0,2015-02-19 21:05:29 -0800,,"@united rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement.",United,-1
3154,568629979719675904,0,2015-02-19 20:35:26 -0800,"Sacramento, CA",“@united: @BattierCCIpuppy We hope to see you on board soon and thanks for the tweet. ^EY” 👏👏,United,1
3155,568628841431867392,0,2015-02-19 20:30:55 -0800,"New York, NY","@united just curious, when are you going to to finally learn #customerservice ?",United,-1
3156,568627869225766912,0,2015-02-19 20:27:03 -0800,"St. Louis, MO","@united nice 2 see U have a sense of humor. #3hourdelay Just want 2 B home but I'll settle for that beer. Once safely in the air, of course",United,-1
3159,568625749214642176,0,2015-02-19 20:18:37 -0800,,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",United,-1
3161,568625014037045248,0,2015-02-19 20:15:42 -0800,"Los Angeles, CA",@united it wasn't a delay so much as a straight Cancelled Flightlation. Weather wasn't an issue either.,United,-1
3162,568624528131125248,0,2015-02-19 20:13:46 -0800,"Raleigh-Durham, NC USA",@united thanks for ruining my wedding anniversary. Flight UA4904 from EWR to RDU is delayed by over 3 hours and will reach home the nxt day,United,-1
3164,568623603496792064,0,2015-02-19 20:10:06 -0800,,@united the only difference being you are both responsible and in a position to do something about them. Learn from @Delta,United,-1
3165,568622671287566336,0,2015-02-19 20:06:23 -0800,"Boston, MA",@united Yes my flight was rebooked. I'm just losing trust in you if I want to get anywhere on time.,United,-1
3171,568616603568492544,0,2015-02-19 19:42:17 -0800,,@united I did they did not.  I did submit a complaint on line and never heard back from that - I don't have that ID- you should find it,United,-1
3172,568615916730056704,0,2015-02-19 19:39:33 -0800,"Chicago, Illinois.",@united it is cool. Your customer told me they didn't care either. It is expected,United,-1
3173,568615812594077696,0,2015-02-19 19:39:08 -0800,"ÜT: 40.635407,-73.991869",@United is freaking worthless. I hate this airline. http://t.co/dN1if2cGwE,United,-1
3174,568615063738646528,0,2015-02-19 19:36:10 -0800,Ottawa/St.Louis,@united not once did #US3645 leave #ORD on time this week #shameful,United,-1
3175,568614750508036096,0,2015-02-19 19:34:55 -0800,Ottawa/St.Louis,@united very missed daughter suppose to dpt ORD @5:59pm - dpted  8:30pm -checked week's average for UA3645 -shameful!  7 day average 7:54pm,United,-1
3179,568612163578773504,0,2015-02-19 19:24:38 -0800,,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,United,-1
3183,568611300609118208,0,2015-02-19 19:21:13 -0800,"Arlington, VA",.@united board customers onto a plane with no pilot? The only thing that expedited was my time in line to book a new flight. Come on now.,United,-1
3184,568610311487561728,0,2015-02-19 19:17:17 -0800,,@united that would be great - 1k us651621,United,1
3185,568608982321012736,0,2015-02-19 19:12:00 -0800,"St. Louis, MO",@united stuck on Tarmac for the last hour. Can I have a beer?,United,-1
3187,568608136485056512,0,2015-02-19 19:08:38 -0800,New York,@united it's freezing on the gate bridge#waitingforbags#united#EWR,United,-1
3188,568607646204465152,0,2015-02-19 19:06:41 -0800,New York,@united landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here#tiredcustomer,United,-1
3189,568607402645454848,0,2015-02-19 19:05:43 -0800,Houston,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,United,-1
3193,568606225027485696,0,2015-02-19 19:01:02 -0800,Where the miles are,@united broke my suitcase &amp; refuses to give me a repair estimate. http://t.co/zOUOwgv3Q6,United,-1
3194,568606101412962304,0,2015-02-19 19:00:33 -0800,"Buffalo, NY",@united How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?,United,-1
3198,568602007583354880,0,2015-02-19 18:44:17 -0800,,@united just got my lost Kindle in the mail! Thanks again.,United,1
3201,568600144406568962,0,2015-02-19 18:36:53 -0800,DC/SF/BFLO,@united 4840 You knew this flight was delayed! MHT to ALB to EWR to get crew. Your arrival is Late Flightr than the departure! Update your site!,United,-1
3205,568597062104813568,0,2015-02-19 18:24:38 -0800,"Allentown, PA",@united ORD Gate C25 and Flt 619-  remember when customers were valuable? Is it so hard to be nice to someone lugging a guitar &amp; carryons ?,United,-1
3206,568596833439760384,0,2015-02-19 18:23:43 -0800,"sunnyvale, ca",@united WORST SERVICE EVER. Denied access to our flight and then moved flight 6 times. How hard is it to schedule a gate? @Delta next time.,United,-1
3207,568596065882017792,1,2015-02-19 18:20:40 -0800,"Omaha, NE","@united I'm in Denver, my bag is in San Jose. See something wrong here.",United,-1
3208,568595828232863745,0,2015-02-19 18:19:44 -0800,,@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,United,-1
3209,568594708177555457,0,2015-02-19 18:15:17 -0800,,"@united playing hide and seek with the gate. ""We can't find it, it should only be a few more minutes.""",United,-1
3210,568594180014014464,0,2015-02-19 18:13:11 -0800,,"@united so our flight into ORD was delayed because of Air Force One, but the last flight to SBN is at 8:20, 5 mins from now we just landed.",United,-1
3213,568591705802469376,1,2015-02-19 18:03:21 -0800,"Carmel, IN",@united 5.5hrs Late Flightr and you still can't figure it out. Random text updates. #embarrassing #ua3728 http://t.co/vFTUyJh45X,United,-1
3214,568591278805528576,0,2015-02-19 18:01:39 -0800,Cleveland,@united stop picking on us #CLE http://t.co/VTqE8m1L3i,United,-1
3215,568591158777122818,0,2015-02-19 18:01:10 -0800,,"@united booked flight in sept to get best price for April to usa, checked now and they are €67 cheaper, what a con unhappy customer #ripoff",United,-1
3217,568589551477886977,0,2015-02-19 17:54:47 -0800,Houston,@united I'd rather have the truth about my flight than be forced to sit here all day. Trying to get home to this. http://t.co/U69fAfqhsF,United,-1
3218,568589359034859520,0,2015-02-19 17:54:01 -0800,"ÜT: 38.988512,-77.161145",@united Leaving soon. Thanks!,United,1
3219,568589019925368833,0,2015-02-19 17:52:40 -0800,,@united another #DELAYED day. #Delayed outbound. #delayed inbound and now waiting at EWR for a gate to be ready. how is it not ready!??,United,-1
3220,568588791830736896,0,2015-02-19 17:51:46 -0800,,@united Cancelled Flighted my mileage plus award reservation G6455C same day. Have yet to see my miles back despite agent confirmation.,United,-1
3223,568585421518544897,0,2015-02-19 17:38:22 -0800,Pursuit of Happiness,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,United,-1
3225,568584104641368064,0,2015-02-19 17:33:08 -0800,,@united WHAT?! Y'all have zero concept of customer service. Oh...and now my connection is delayed too!,United,-1
3226,568583773794799616,0,2015-02-19 17:31:50 -0800,"Arlington, VA",".@united just curious why you'd board a flight without a pilot. Seems crucial to the flight process, no?",United,-1
3228,568582924729073664,1,2015-02-19 17:28:27 -0800,Pursuit of Happiness,@united just changed again.  This is crazy! #YourAgentsHaveNoClue http://t.co/A37N3oHOKL,United,-1
3229,568582403670851584,1,2015-02-19 17:26:23 -0800,Minnetonka,@united Never can get a flight out on time. 4 hour delay earlier another hour delay on my connecting flight. Makes 10 straight delays,United,-1
3230,568580515013398528,0,2015-02-19 17:18:53 -0800,Pursuit of Happiness,@united b/c of your delay now you are oversold by 14 passengers?!??? This is a mess! What are you going to do to compensate?,United,-1
3231,568579388704292864,1,2015-02-19 17:14:24 -0800,Las Vegas & Atlanta,@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?,United,-1
3232,568578571129761794,0,2015-02-19 17:11:09 -0800,nyc,@united be worse?oh you can't! delayed with no reason on the way to Lon;flight Cancelled Flighted with NO REASON less than 2 days before returning.,United,-1
3233,568577596172009472,0,2015-02-19 17:07:17 -0800,Pursuit of Happiness,@united flight 4841...3 gate changes on top of this.  Really hoping you can compensate with some points/mileage to my account!,United,-1
3234,568576763212619777,0,2015-02-19 17:03:58 -0800,"Jacksonville Beach, FL",@united should contact me and the others on my flight who can't get their website to work. None of our info is valid! http://t.co/3zpJr7kWbk,United,-1
3235,568576245027336193,0,2015-02-19 17:01:55 -0800,,@united over an hour stuck and still not off the plane. Total failure by you and your partners in ensuring the best customer experience.,United,-1
3237,568575427742011392,0,2015-02-19 16:58:40 -0800,,@united silence is very telling,United,-1
3240,568574249553637377,0,2015-02-19 16:53:59 -0800,"Jacksonville Beach, FL",@united Am I illiterate or is there a magic code to make your customer service site work? http://t.co/t4gcKs2bh5,United,-1
3241,568574188086296576,1,2015-02-19 16:53:44 -0800,,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",United,-1
3244,568573889359556608,0,2015-02-19 16:52:33 -0800,,"@united Had wonderful, on time flights from OGG to MSN Lost RX eyeglasses (thick) in the Admiral Club in Chicago this morning. Found?",United,1
3245,568573570114134016,0,2015-02-19 16:51:17 -0800,,@united 50 minute wait...still at the gate with a broken jetway. Might miss connection,United,-1
3248,568572753403650049,0,2015-02-19 16:48:02 -0800,,@united Lost my wallet on flight 1007 yesterday from Houston to Bogota. Filled out your online form. No response yet.,United,-1
3249,568572666178883584,0,2015-02-19 16:47:41 -0800,Chicago,@united one hour after departure time and still no update!,United,-1
3250,568571642265227264,0,2015-02-19 16:43:37 -0800,,@united I am now following you and see that I am not the only one experiencing and noticing a substantial downgrade in service post merger,United,-1
3251,568570905690898432,0,2015-02-19 16:40:42 -0800,,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,United,-1
3252,568568938960805888,1,2015-02-19 16:32:53 -0800,Chicago,@united how can you never got a flight from austin to Houston in time for a connection ever? Ever!,United,-1
3254,568568197147799552,0,2015-02-19 16:29:56 -0800,,@united now sitting on the tarmac for a half hour after landing because your jetway is broken. #2daysofunitedfailures #1thingafteranother,United,-1
3255,568567425106628609,0,2015-02-19 16:26:52 -0800,,@united look at the Twitter history - as usual service non existent,United,-1
3256,568567048801906688,0,2015-02-19 16:25:22 -0800,"Columbus, Ohio",@united thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.,United,1
3260,568564799593820161,0,2015-02-19 16:16:26 -0800,lexington KY,"@united thanks for trying to take my money without notice. In any other industry, you Cancelled Flight a service, a refund is issued. Cont…",United,-1
3261,568564757172764672,0,2015-02-19 16:16:16 -0800,,@united And there is no direct phone number for status match desk? I really regret Flight Booking Problems with @united now.,United,-1
3265,568563494313857025,0,2015-02-19 16:11:15 -0800,,"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail",United,-1
3266,568563462995099649,0,2015-02-19 16:11:07 -0800,Chicago,@united an update on flight 5979 would be great!,United,-1
3267,568562804837490688,0,2015-02-19 16:08:30 -0800,"Dallas, TX",@united wasting time at baggage claim thanks to your dfw ground crew who checked my bag in without actually checking for space #frustrated,United,-1
3270,568562613040197634,1,2015-02-19 16:07:44 -0800,"Chicago, Illinois",@united Your boarding process sucks. You should learn from @SouthwestAir,United,-1
3271,568562512284659713,1,2015-02-19 16:07:20 -0800,htx,"@united ouch, delays due to mechanical issues again QRO will have to wait! Yall seem to be falling apart #alwaysdelayed #unitedfail",United,-1
3272,568561858875142144,0,2015-02-19 16:04:45 -0800,,@united my fingers are crossed that they are more capable of getting baggage from point A-&gt;B than United Airlines!,United,-1
3274,568560510896963584,1,2015-02-19 15:59:23 -0800,,@united not about being on my way or impatience on my part...it's about you being untruthful and not having proper systems in place,United,-1
3275,568560083103137793,0,2015-02-19 15:57:41 -0800,,@united can you maybe have more than 1 person working customer service desk in Houston airport? Line 3 rows deep 1 person working,United,-1
3276,568559680894550016,0,2015-02-19 15:56:05 -0800,"San Francisco, CA","@united I'll stick with my United flight. Thanks, though. Effort is much appreciated.",United,1
